trt, performance_error, stability_aggreement, best_performance, best_stability
near, 23.03, 0, 1, 64
xploit, 28.53, 0, 1, 3
xplor, 23.75, 0, 1, 24
adapt, 24.23, 0, 1, 22
bore, 25.63, 0, 1, 18
random, 27.79, 0, 1, 22
