trt, performance_error, stability_aggreement, best_performance, best_stability
near, 41.42, 71, 1, 100
xploit, 44.14, 0, 0, 0
xplor, 39.35, 0, 1, 0
adapt, 45.96, 0, 0, 0
bore, 44.45, 0, 0, 0
random, 41.48, 0, 1, 0
