trt, performance_error, stability_aggreement, best_performance, best_stability
near, 0.00, 100, 1, 100
xploit, 0.00, 0, 1, 0
xplor, 0.00, 0, 1, 0
adapt, 0.00, 0, 1, 0
bore, 0.00, 0, 1, 0
random, 0.00, 0, 1, 0
