trt, performance_error, stability_aggreement, best_performance, best_stability
near, 19.27, 0, 1, 84
xploit, 28.11, 0, 0, 23
xplor, 33.06, 0, 0, 14
adapt, 35.89, 0, 0, 16
bore, 30.94, 0, 0, 7
random, 21.99, 0, 1, 16
