trt, performance_error, stability_aggreement, best_performance, best_stability
near, 61.73, 9, 1, 86
xploit, 52.77, 0, 1, 6
xplor, 47.27, 0, 1, 0
adapt, 64.30, 0, 1, 12
bore, 55.95, 0, 1, 3
random, 62.87, 0, 1, 12
