trt, performance_error, stability_aggreement, best_performance, best_stability
near, 83.19, 0, 1, 61
xploit, 89.18, 0, 1, 27
xplor, 84.00, 0, 1, 6
adapt, 83.13, 0, 1, 24
bore, 89.32, 0, 1, 15
random, 88.41, 0, 1, 24
