trt, performance_error, stability_aggreement, best_performance, best_stability
near, 20.56, 66, 1, 100
xploit, 19.12, 0, 1, 0
xplor, 19.39, 0, 1, 0
adapt, 20.60, 0, 1, 0
bore, 20.66, 0, 1, 0
random, 21.14, 0, 1, 0
