trt, performance_error, stability_aggreement, best_performance, best_stability
near, 57.85, 33, 1, 81
xploit, 57.99, 0, 1, 3
xplor, 58.39, 0, 1, 12
adapt, 59.33, 0, 1, 7
bore, 58.24, 0, 1, 5
random, 57.99, 0, 1, 7
