trt, performance_error, stability_aggreement, best_performance, best_stability
near, 62.07, 0, 1, 89
xploit, 62.89, 0, 1, 5
xplor, 64.79, 0, 1, 7
adapt, 64.88, 0, 1, 1
bore, 59.38, 0, 1, 1
random, 63.06, 0, 1, 1
