trt, performance_error, stability_aggreement, best_performance, best_stability
near, 48.74, 0, 0, 40
xploit, 36.50, 0, 1, 17
xplor, 50.45, 0, 0, 31
adapt, 35.79, 0, 1, 27
bore, 47.31, 0, 1, 10
random, 38.69, 0, 1, 27
