trt, performance_error, stability_aggreement, best_performance, best_stability
near, 53.64, 2, 1, 95
xploit, 53.12, 0, 1, 5
xplor, 54.02, 0, 1, 0
adapt, 57.76, 0, 1, 6
bore, 57.29, 0, 1, 10
random, 55.67, 0, 1, 6
