trt, performance_error, stability_aggreement, best_performance, best_stability
near, 63.42, 0, 1, 96
xploit, 65.94, 0, 1, 14
xplor, 60.30, 0, 1, 6
adapt, 62.48, 0, 1, 1
bore, 66.17, 0, 1, 8
random, 66.38, 0, 1, 1
