trt, performance_error, stability_aggreement, best_performance, best_stability
near, 31.39, 0, 0, 42
xploit, 22.79, 0, 1, 3
xplor, 26.13, 0, 1, 52
adapt, 31.47, 0, 0, 39
bore, 26.60, 0, 1, 6
random, 29.69, 0, 0, 39
