trt, performance_error, stability_aggreement, best_performance, best_stability
near, 19.30, 0, 0, 50
xploit, 14.66, 0, 1, 2
xplor, 12.29, 0, 1, 20
adapt, 11.19, 0, 1, 44
bore, 15.36, 0, 1, 14
random, 19.61, 0, 0, 44
