trt, performance_error, stability_aggreement, best_performance, best_stability
near, 0.00, 66, 1, 83
xploit, 36.45, 0, 1, 2
xplor, 0.00, 0, 1, 17
adapt, 41.18, 0, 1, 2
bore, 28.40, 0, 1, 4
random, 0.00, 0, 1, 2
