trt, performance_error, stability_aggreement, best_performance, best_stability
near, 20.80, 0, 1, 62
xploit, 22.42, 0, 1, 6
xplor, 26.01, 0, 0, 36
adapt, 33.06, 0, 0, 38
bore, 28.04, 0, 0, 3
random, 19.76, 0, 1, 38
