trt, performance_error, stability_aggreement, best_performance, best_stability
near, 24.02, 0, 1, 53
xploit, 37.01, 0, 1, 9
xplor, 37.55, 0, 1, 38
adapt, 42.51, 0, 1, 15
bore, 22.29, 0, 1, 3
random, 32.38, 0, 1, 15
