trt, performance_error, stability_aggreement, best_performance, best_stability
near, 34.44, 62, 1, 100
xploit, 34.30, 0, 1, 0
xplor, 35.70, 0, 1, 0
adapt, 36.45, 0, 1, 0
bore, 34.81, 0, 1, 0
random, 35.14, 0, 1, 0
