trt, performance_error, stability_aggreement, best_performance, best_stability
near, 0.00, 0, 1, 54
xploit, 0.00, 0, 1, 6
xplor, 68.31, 0, 0, 46
adapt, 41.83, 0, 1, 17
bore, 54.00, 0, 0, 20
random, 0.00, 0, 1, 17
