trt, performance_error, stability_aggreement, best_performance, best_stability
near, 50.97, 46, 1, 68
xploit, 47.76, 0, 1, 34
xplor, 48.87, 0, 1, 2
adapt, 46.01, 0, 1, 0
bore, 47.86, 0, 1, 8
random, 51.87, 0, 1, 0
