trt, performance_error, stability_aggreement, best_performance, best_stability
near, 27.99, 0, 1, 100
xploit, 40.75, 0, 0, 0
xplor, 48.70, 0, 0, 1
adapt, 44.83, 0, 0, 0
bore, 42.59, 0, 0, 0
random, 29.89, 0, 1, 0
