trt, performance_error, stability_aggreement, best_performance, best_stability
near, 21.10, 0, 1, 67
xploit, 17.58, 0, 1, 11
xplor, 21.31, 0, 1, 41
adapt, 28.07, 0, 0, 14
bore, 25.32, 0, 1, 9
random, 26.87, 0, 0, 14
