trt, performance_error, stability_aggreement, best_performance, best_stability
near, 14.76, 7, 1, 14
xploit, 32.80, 0, 1, 28
xplor, 14.76, 9, 1, 42
adapt, 14.76, 8, 1, 22
bore, 35.97, 0, 1, 20
random, 0.00, 8, 1, 22
