trt, performance_error, stability_aggreement, best_performance, best_stability
near, 65.58, 0, 1, 79
xploit, 67.81, 0, 1, 0
xplor, 70.78, 0, 1, 40
adapt, 67.00, 0, 1, 2
bore, 68.39, 0, 1, 8
random, 66.46, 0, 1, 2
