trt, performance_error, stability_aggreement, best_performance, best_stability
near, 56.58, 0, 1, 34
xploit, 58.45, 0, 1, 25
xplor, 63.09, 0, 1, 8
adapt, 68.55, 0, 1, 49
bore, 56.26, 0, 1, 36
random, 52.96, 0, 1, 49
