trt, performance_error, stability_aggreement, best_performance, best_stability
near, 3.30, 100, 1, 100
xploit, 31.25, 0, 1, 0
xplor, 29.03, 0, 1, 0
adapt, 3.30, 0, 1, 0
bore, 31.25, 0, 1, 0
random, 3.30, 0, 1, 0
