trt, performance_error, stability_aggreement, best_performance, best_stability
near, 42.48, 0, 1, 59
xploit, 37.96, 0, 1, 23
xplor, 32.79, 0, 1, 24
adapt, 34.02, 0, 1, 12
bore, 36.75, 0, 1, 28
random, 39.37, 0, 1, 12
