trt, performance_error, stability_aggreement, best_performance, best_stability
near, 18.56, 68, 1, 79
xploit, 46.75, 0, 0, 2
xplor, 58.73, 0, 0, 21
adapt, 40.34, 0, 0, 3
bore, 42.11, 0, 0, 3
random, 18.56, 0, 1, 3
