trt, performance_error, stability_aggreement, best_performance, best_stability
near, 21.65, 71, 1, 96
xploit, 24.68, 43, 1, 9
xplor, 22.73, 58, 1, 11
adapt, 23.25, 52, 1, 4
bore, 23.48, 0, 1, 0
random, 24.39, 52, 1, 4
