Dataset, sol-6d-c2-obj1
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 0, 0, 0, 0, 0, 0, 8, 16, 27
refined_Aggrement, 12, 12, 22, 22, 22, 22, 26, 26, 60
