Dataset, SS-I
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 0, 0, 0, 0, 0, 0, 2, 15, 35
refined_Aggrement, 0, 0, 0, 7, 16, 21, 29, 44, 65
