Dataset, Data_COVID19_Indonesia
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 0, 0, 0, 0, 2, 2, 5, 9, 11
refined_Aggrement, 24, 32, 45, 64, 78, 86, 92, 93, 95
