Dataset, SS-S
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 0, 0, 0, 12, 12, 16, 30, 51, 86
refined_Aggrement, 0, 0, 9, 22, 53, 73, 90, 98, 100
