Dataset, rs-6d-c3_obj2
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 3, 10, 10, 11, 12, 12, 13, 15, 20
refined_Aggrement, 9, 9, 9, 20, 20, 45, 52, 70, 83
