Dataset, Health-Commits0000
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 12, 35, 52, 63, 63, 63, 65, 74, 74
refined_Aggrement, 60, 67, 86, 89, 92, 97, 100, 100, 100
