Dataset, SS-W
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 0, 0, 0, 0, 0, 0, 0, 0, 3
refined_Aggrement, 0, 0, 0, 0, 11, 39, 63, 72, 90
