Dataset, Health-ClosedPRs0000
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 0, 0, 0, 0, 0, 11, 38, 80, 100
refined_Aggrement, 100, 100, 100, 100, 100, 100, 100, 100, 100
