Dataset, dataset120
Sigmas, 0.15, 0.25, 0.35, 0.45, 0.55, 0.65, 0.75, 0.85, 1
initial_Aggrement, 0, 0, 0, 0, 10, 11, 30, 45, 66
refined_Aggrement, 2, 9, 11, 13, 27, 37, 48, 58, 92
