trt, performance_error, stability_agreement, best_performance, best_stability
10, 70.88, 0, 1, 2
20, 67.23, 0, 1, 5
50, 70.46, 0, 1, 70
100, 66.89, 0, 1, 56
200, 65.80, 0, 1, 100
