trt, performance_error, stability_agreement, best_performance, best_stability
10, 56.95, 4, 1, 64
20, 22.00, 0, 1, 66
50, 37.21, 0, 1, 69
100, 55.98, 0, 1, 51
200, 35.06, 0, 1, 53
