trt, performance_error, stability_agreement, best_performance, best_stability
10, 64.22, 0, 0, 24
20, 63.31, 0, 0, 60
50, 51.21, 0, 0, 51
100, 43.90, 0, 0, 67
200, 25.64, 0, 1, 84
