trt, performance_error, stability_agreement, best_performance, best_stability
10, 63.89, 0, 0, 15
20, 57.51, 0, 0, 40
50, 56.28, 0, 1, 59
100, 59.18, 0, 0, 89
200, 50.14, 0, 1, 93
