trt, performance_error, stability_agreement, best_performance, best_stability
10, 57.91, 0, 1, 81
20, 54.35, 0, 1, 88
50, 58.79, 0, 1, 91
100, 64.60, 0, 1, 68
200, 48.20, 0, 1, 81
