trt, performance_error, stability_agreement, best_performance, best_stability
10, 51.05, 0, 1, 49
20, 50.65, 0, 1, 62
50, 46.56, 0, 1, 66
100, 50.16, 0, 1, 79
200, 47.84, 0, 1, 69
