trt, performance_error, stability_agreement, best_performance, best_stability
10, 69.87, 0, 1, 4
20, 74.04, 0, 1, 8
50, 69.78, 0, 1, 3
100, 64.49, 0, 1, 45
200, 61.79, 0, 1, 100
