trt, performance_error, stability_agreement, best_performance, best_stability
10, 48.75, 0, 1, 65
20, 38.29, 0, 1, 67
50, 37.75, 0, 1, 80
100, 45.45, 0, 1, 75
200, 51.51, 0, 1, 70
