trt, performance_error, stability_agreement, best_performance, best_stability
10, 33.09, 0, 1, 71
20, 33.09, 6, 1, 71
50, 0.00, 1, 1, 74
100, 33.09, 1, 1, 95
200, 0.00, 1, 1, 76
