trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 0, 1, 58
20, 0.00, 71, 1, 68
50, 0.00, 100, 1, 68
100, 0.00, 100, 1, 68
200, 0.00, 100, 1, 68
