trt, performance_error, stability_agreement, best_performance, best_stability
10, 47.12, 0, 1, 68
20, 33.09, 15, 1, 48
50, 0.00, 6, 1, 56
100, 33.09, 1, 1, 81
200, 5.69, 0, 1, 63
