dataset600,0.0,8.0,0.0,17.0,5.0
dconvert,0.0,0.0,4.0,13.0,53.0
deeparch,0.0,0.0,16.0,49.0,64.0
dress-up,0.0,0.0,0.0,0.0,0.0
exastencils,0.0,0.0,6.0,15.0,38.0
home_data_for_ml_course,0.0,0.0,0.0,0.0,0.0
javagc,0.0,0.0,0.0,5.0,16.0
nasa93dem,0.0,0.0,22.0,74.0,77.0
player_statistics_cleaned_final,0.0,0.0,50.0,50.0,66.0
pom3a,0.0,0.0,0.0,0.0,0.0
pom3b,0.0,0.0,0.0,0.0,0.0
pom3c,0.0,0.0,0.0,0.0,0.0
pom3d,0.0,0.0,0.0,0.0,0.0
redis,0.0,0.0,0.0,0.0,0.0
rs-6d-c3_obj1,0.0,3.0,57.0,59.0,85.0
rs-6d-c3_obj2,0.0,4.0,49.0,77.0,70.0
socks,0.0,0.0,21.0,79.0,99.0
sol-6d-c2-obj1,0.0,5.0,32.0,34.0,55.0
storm,0.0,19.0,20.0,45.0,33.0
student_dropout,15.0,63.0,77.0,100.0,100.0
wallpaper,0.0,0.0,1.0,27.0,95.0
wc+rs-3d-c4-obj1,0.0,1.0,15.0,79.0,100.0
wc+sol-3d-c4-obj1,0.0,0.0,13.0,32.0,100.0
wc+wc-3d-c4-obj1,0.0,0.0,12.0,72.0,100.0
wc-6d-c1-obj1,0.0,5.0,4.0,15.0,41.0
x264,0.0,0.0,0.0,0.0,0.0
xomo_flight,0.0,0.0,0.0,0.0,6.0
xomo_ground,0.0,0.0,0.0,0.0,0.0
xomo_osp,0.0,0.0,0.0,0.0,0.0
xomo_osp2,0.0,0.0,0.0,0.0,0.0
