trt, performance_error, stability_aggreement, best_performance, best_stability
1, 83.27, 0, 1, 26
3, 83.19, 0, 1, 21
5, 78.33, 0, 1, 33
7, 77.82, 0, 1, 57
9, 83.57, 0, 1, 58
