trt, performance_error, stability_aggreement, best_performance, best_stability
1, 57.73, 0, 1, 30
3, 57.85, 0, 1, 46
5, 58.38, 0, 1, 29
7, 58.33, 0, 1, 22
9, 58.46, 0, 1, 30
