trt, performance_error, stability_aggreement, best_performance, best_stability
1, 56.43, 95, 1, 38
3, 50.97, 100, 1, 39
5, 50.84, 100, 1, 34
7, 50.97, 100, 1, 42
9, 50.97, 100, 1, 36
