trt, performance_error, stability_aggreement, best_performance, best_stability
1, 66.49, 0, 1, 25
3, 65.58, 0, 1, 29
5, 66.96, 0, 1, 31
7, 68.89, 0, 1, 33
9, 70.18, 0, 1, 42
