trt, performance_error, stability_aggreement, best_performance, best_stability
1, 15.08, 0, 1, 5
3, 15.51, 0, 1, 1
5, 15.23, 0, 1, 20
7, 16.49, 0, 1, 56
9, 19.67, 0, 0, 88
