trt, performance_error, stability_aggreement, best_performance, best_stability
1, 54.77, 14, 1, 25
3, 67.08, 7, 1, 28
5, 70.71, 6, 1, 29
7, 67.08, 10, 1, 32
9, 59.42, 10, 1, 42
