trt, performance_error, stability_aggreement, best_performance, best_stability
1, 56.47, 0, 1, 4
3, 56.58, 0, 1, 25
5, 50.51, 0, 1, 33
7, 45.02, 0, 1, 44
9, 50.03, 0, 1, 70
