trt, performance_error, stability_aggreement, best_performance, best_stability
1, 3.30, 86, 1, 21
3, 3.30, 94, 1, 32
5, 3.30, 100, 1, 47
7, 3.30, 100, 1, 56
9, 3.30, 100, 1, 47
