trt, performance_error, stability_aggreement, best_performance, best_stability
1, 45.56, 0, 1, 6
3, 47.00, 0, 1, 18
5, 48.02, 0, 1, 29
7, 51.92, 0, 1, 45
9, 48.03, 0, 1, 68
