trt, performance_error, stability_aggreement, best_performance, best_stability
1, 1.26, 100, 1, 16
3, 1.26, 100, 1, 30
5, 1.26, 100, 1, 44
7, 1.26, 100, 1, 34
9, 1.26, 100, 1, 50
