trt, performance_error, stability_aggreement, best_performance, best_stability
1, 22.21, 0, 1, 5
3, 19.27, 0, 1, 14
5, 21.70, 0, 1, 37
7, 28.44, 0, 1, 56
9, 30.15, 0, 1, 75
