trt, performance_error, stability_aggreement, best_performance, best_stability
1, 18.56, 69, 1, 19
3, 18.56, 72, 1, 27
5, 18.56, 64, 1, 16
7, 32.15, 63, 1, 38
9, 32.15, 63, 1, 65
