trt, performance_error, stability_aggreement, best_performance, best_stability
1, 52.90, 0, 1, 34
3, 63.42, 0, 0, 24
5, 66.69, 0, 0, 26
7, 67.26, 0, 0, 37
9, 67.96, 0, 0, 48
