trt, performance_error, stability_aggreement, best_performance, best_stability
1, 37.03, 0, 1, 4
3, 41.05, 0, 1, 14
5, 40.83, 0, 1, 32
7, 41.78, 0, 1, 46
9, 44.05, 0, 1, 66
